Unnamed: 0,Allen_electronegativity_A,E_vacum_level_A,HSE_CBM_A,HSE_VBM_A,lattice_a_A,lattice_b_A,lattice_c_A,lattice_alpha_A,lattice_beta_A,lattice_gamma_A,Allen_electronegativity_B,E_vacum_level_B,HSE_CBM_B,HSE_VBM_B,lattice_a_B,lattice_b_B,lattice_c_B,lattice_alpha_B,lattice_beta_B,lattice_gamma_B
241,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90.0,90.0,120.0000093,2.366052932,2.159,-5.0744,-7.6098,3.890027,6.443039,22.605336,90.0,90.0,90.0
9838,2.366052932,2.159,-5.0744,-7.6098,3.890027,6.443039,22.605336,90.0,90.0,90.0,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90.0,90.0,60.00051416
2000,2.396149292,2.705,-4.3973,-5.6471,3.952752,6.630351,24.071701,90.0,90.0,90.0,2.255386928,2.772,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90.0,90.0,119.9999936
8298,2.68516788,1.195,-5.0471,-7.4831,4.181034,8.699793,19.861582,90.0,90.0,90.0,2.349290662,1.699,-2.6934,-5.8985,6.868421395,6.868421286,22.879151,90.0,90.0,112.1569886
1924,2.396149292,2.705,-4.3973,-5.6471,3.952752,6.630351,24.071701,90.0,90.0,90.0,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0
7813,3.174905366,1.66,-5.7171,-7.9989,3.831025,6.947884,22.082157,90.0,90.0,90.0,2.434099539,2.967,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90.0,90.0,119.9999962
456,2.24905965,3.384,-4.1206,-6.3517,3.162088,3.162087535,23.12983,90.0,90.0,120.0000049,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0
3424,4.042794506,1.806,-7.79,-10.2623,3.716632,4.545161,23.533328,90.0,90.0,90.0,2.812333403,2.284,-5.1279,-8.4067,3.145525,3.145525133,21.895886,90.0,90.0,119.9999881
8280,2.68516788,1.195,-5.0471,-7.4831,4.181034,8.699793,19.861582,90.0,90.0,90.0,2.384556157,1.176,-2.796,-5.5378,4.071361,4.071361703,20.0,90.0,90.0,120.0000187
11409,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90.0,90.0,90.0
7678,1.988757921,3.24,-3.2348,-4.6561,4.159285,4.159283976,27.237638,90.0,90.0,59.9999839,2.641773738,2.221,-4.5455,-8.512,5.99089,5.991349925,22.676999,90.0,90.0,119.9974607
2888,3.354923347,2.522,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90.0,90.0,60.00000017,2.957806259,1.44,-2.5408,-6.3073,4.456376,5.788981817,21.774454,90.0,90.0,112.6376277
4674,2.185094892,2.85,-3.3361,-6.3876,4.451075,4.451074729,23.640584,90.0,90.0,119.9999946,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90.0,90.0,76.18009128
4163,2.812333403,2.284,-5.1279,-8.4067,3.145525,3.145525133,21.895886,90.0,90.0,119.9999881,2.221085527,1.954,-3.7767,-5.803,5.533556,5.533556,22.837891,90.0,90.0,90.0
57,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90.0,90.0,60.00000208,2.322136442,2.62,-5.1507,-6.59,3.851815,3.851815061,23.192878,90.0,90.0,119.9999909
6862,3.081371048,2.211,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90.0,90.0,100.9309837,2.252701054,2.221,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90.0,90.0,59.99999047
7333,2.322136442,2.62,-5.1507,-6.59,3.851815,3.851815061,23.192878,90.0,90.0,119.9999909,2.174099874,2.701,-3.2073,-6.4739,4.126205,4.126204446,23.320309,90.0,90.0,119.9999964
3458,4.042794506,1.806,-7.79,-10.2623,3.716632,4.545161,23.533328,90.0,90.0,90.0,3.174905366,1.66,-5.7171,-7.9989,3.831025,6.947884,22.082157,90.0,90.0,90.0
7817,3.174905366,1.66,-5.7171,-7.9989,3.831025,6.947884,22.082157,90.0,90.0,90.0,2.252701054,2.221,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90.0,90.0,59.99999047
7669,1.988757921,3.24,-3.2348,-4.6561,4.159285,4.159283976,27.237638,90.0,90.0,59.9999839,2.119205791,3.886,-4.3906,-5.8357,4.390405,4.390405888,27.568998,90.0,90.0,59.99999916
7654,2.40840295,2.244,-4.074,-7.3548,3.646047,3.646047834,22.803043,90.0,90.0,59.9999985,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0
2172,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0
3981,2.564861932,2.169,-6.8279,-7.4793,3.604282,5.525302993,22.496499,90.0,90.0,70.96405323,2.356651834,2.164,-4.3552,-7.2445,6.353159,6.353158729,22.819371,90.0,90.0,120.0004573
5596,2.268670427,3.939,-3.2131,-5.4725,3.878769,3.878769692,32.800694,90.0,90.0,120.0000026,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90.0,90.0,90.0
6416,2.391668832,2.569,-4.4787,-6.7738,3.690734,3.764571,23.133334,90.0,90.0,90.0,2.117657398,2.63,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90.0,90.0,92.7938274
4500,2.809461623,2.262,-2.5429,-5.637,3.518197,6.688125755,23.757028,89.78576118,90.0,90.0,3.069075982,1.292,-4.4811,-7.1514,2.67287,5.352604378,17.291106,83.97126687,90.0,90.0
2165,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0,2.325840722,2.697,-3.5923,-6.395,3.796432,3.796431519,24.817544,90.0,90.0,120.0000042
6808,3.081371048,2.211,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90.0,90.0,100.9309837,2.396897082,2.064,-3.6744,-6.7672,6.412737005,6.412735932,22.782597,90.0,90.0,119.9971717
695,3.246843171,3.837,-4.2541,-6.4641,3.343942,3.344297,24.161191,90.0,90.0,90.0,2.255386928,2.772,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90.0,90.0,119.9999936
3486,4.042794506,1.806,-7.79,-10.2623,3.716632,4.545161,23.533328,90.0,90.0,90.0,2.958982969,3.052,-4.4898,-8.0557,3.663681,4.099551,25.978651,90.0,90.0,90.0
10613,2.245673035,2.161,-3.0867,-6.0478,4.135507003,4.135507502,23.904198,90.0,90.0,91.07484666,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90.0,90.0,120.0000085
6319,3.097636677,1.463,-4.7591,-8.0725,4.924892,4.924892,21.851947,90.0,90.0,90.0,2.580497711,2.143,-2.3479,-6.4193,3.628011,3.628011517,22.665532,90.0,90.0,120.0000044
1444,3.227378845,2.09,-5.3055,-9.5108,2.988661,2.988661314,21.93527,90.0,90.0,60.00001454,2.580497711,2.143,-2.3479,-6.4193,3.628011,3.628011517,22.665532,90.0,90.0,120.0000044
2854,3.354923347,2.522,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90.0,90.0,60.00000017,2.161103034,3.021,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90.0,90.0,120.0000034
4429,2.496801214,2.698,-4.7198,-7.1359,6.060796,6.060795737,23.37358,90.0,90.0,59.99999857,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0
4908,2.848545305,1.873,-5.5614,-7.5309,3.884086,7.280273,22.803907,90.0,90.0,90.0,2.537340221,2.642,-3.873,-5.6928,3.891863,7.470163032,24.722308,90.0052846,90.0,90.0
1899,2.124274421,3.072,-3.3544,-5.4683,3.294968,3.29496714,23.362456,90.0,90.0,120.0000086,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90.0,90.0,90.0
10077,3.071350867,2.308,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90.0,90.0,60.0419876,2.541084905,2.254,-3.165,-7.8533,3.686836,3.686836316,22.766088,90.0,90.0,60.00000283
2608,2.05884641,1.783,-3.7477,-6.0789,5.684482,5.868625,21.474759,90.0,90.0,90.0,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90.0,90.0,90.0
3373,2.233621131,2.033,-3.2352,-5.5272,3.895047,6.166192,21.993132,90.0,90.0,90.0,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90.0,90.0,120.0000085
1487,3.227378845,2.09,-5.3055,-9.5108,2.988661,2.988661314,21.93527,90.0,90.0,60.00001454,2.732714166,1.291,-2.5558,-6.0172,3.204977,3.205176004,20.005301,90.0,90.0,119.9979565
9908,2.255386928,2.772,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90.0,90.0,119.9999936,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90.0,90.0,90.0
2777,3.354923347,2.522,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90.0,90.0,60.00000017,2.650243418,1.231,-2.6282,-5.7116,5.409575,6.348511,21.248845,90.0,90.0,90.0
6841,3.081371048,2.211,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90.0,90.0,100.9309837,2.11217965,2.576,-3.5736,-6.4057,4.254018,4.254017432,23.515878,90.0,90.0,120.0000044
3218,1.933350961,3.716,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90.0,90.0,120.0001612,2.641773738,2.221,-4.5455,-8.512,5.99089,5.991349925,22.676999,90.0,90.0,119.9974607
2192,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0,2.281027444,2.282,-3.8523,-6.2918,3.487645,3.487645,22.855457,90.0,90.0,90.0
4799,2.848545305,1.873,-5.5614,-7.5309,3.884086,7.280273,22.803907,90.0,90.0,90.0,2.185013386,2.589,-3.2846,-6.4109,4.350368,4.350368,23.624085,90.0,90.0,90.0
4365,2.496801214,2.698,-4.7198,-7.1359,6.060796,6.060795737,23.37358,90.0,90.0,59.99999857,2.349290662,1.699,-2.6934,-5.8985,6.868421395,6.868421286,22.879151,90.0,90.0,112.1569886
70,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90.0,90.0,60.00000208,2.90102591,3.626,-4.9306,-7.4855,3.817251,3.817251,25.596943,90.0,90.0,90.0
7182,2.091396898,2.677,-3.4877,-5.4417,4.180646,8.306388909,24.078083,90.0,90.0,104.5753164,2.322136442,2.62,-5.1507,-6.59,3.851815,3.851815061,23.192878,90.0,90.0,119.9999909
11841,2.433783624,2.954,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90.0,90.0,60.00001572,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0
505,2.988136719,0.766,-2.8991,-6.184,3.289099,3.289098999,20.634921,90.0,90.0,120.0000101,3.919501276,1.768,-5.6745,-7.469,3.670817,4.412889,23.822026,90.0,90.0,90.0
10027,2.446860134,1.775,-4.6957,-6.4044,4.911456,7.666946,22.779884,90.0,90.0,90.0,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90.0,90.0,60.00051416
8555,2.244189767,3.637,-4.7558,-6.4206,4.23207,4.232069387,27.475999,90.0,90.0,60.00001084,2.117657398,2.63,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90.0,90.0,92.7938274
3017,2.106503102,2.487,-4.2329,-6.1601,3.721333,3.721332825,22.613389,90.0,90.0,119.9999927,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90.0,90.0,90.0
3313,2.233621131,2.033,-3.2352,-5.5272,3.895047,6.166192,21.993132,90.0,90.0,90.0,3.097636677,1.463,-4.7591,-8.0725,4.924892,4.924892,21.851947,90.0,90.0,90.0
5805,2.422797811,3.878,-2.8871,-6.0035,3.686203,3.686202868,29.038372,90.0,90.0,59.99998984,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90.0,90.0,90.0
8424,2.384556157,1.176,-2.796,-5.5378,4.071361,4.071361703,20.0,90.0,90.0,120.0000187,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90.0,90.0,90.0
8048,2.400343043,1.792,-4.6723,-6.3575,4.908693,7.754917,23.08857,90.0,90.0,90.0,2.117657398,2.63,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90.0,90.0,92.7938274
2169,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0,2.161103034,3.021,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90.0,90.0,120.0000034
2884,3.354923347,2.522,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90.0,90.0,60.00000017,2.537340221,2.642,-3.873,-5.6928,3.891863,7.470163032,24.722308,90.0052846,90.0,90.0
2080,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0,2.567331215,1.773,-3.1859,-6.6258,4.051328,4.051328,23.024464,90.0,90.0,90.0
1258,2.249022243,3.323,-3.7228,-6.0834,3.173754,3.173754356,23.131045,90.0,90.0,119.9999963,3.174905366,1.66,-5.7171,-7.9989,3.831025,6.947884,22.082157,90.0,90.0,90.0
10493,2.218082663,2.359,-4.0904,-5.8118,5.167785,8.43491,23.272398,90.0,90.0,90.0,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90.0,90.0,90.0
6857,3.081371048,2.211,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90.0,90.0,100.9309837,2.541084905,2.254,-3.165,-7.8533,3.686836,3.686836316,22.766088,90.0,90.0,60.00000283
2483,2.05884641,1.783,-3.7477,-6.0789,5.684482,5.868625,21.474759,90.0,90.0,90.0,3.354923347,2.522,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90.0,90.0,60.00000017
5746,2.422797811,3.878,-2.8871,-6.0035,3.686203,3.686202868,29.038372,90.0,90.0,59.99998984,2.90102591,3.626,-4.9306,-7.4855,3.817251,3.817251,25.596943,90.0,90.0,90.0
6546,3.919501276,1.768,-5.6745,-7.469,3.670817,4.412889,23.822026,90.0,90.0,90.0,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0
2778,3.354923347,2.522,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90.0,90.0,60.00000017,2.422797811,3.878,-2.8871,-6.0035,3.686203,3.686202868,29.038372,90.0,90.0,59.99998984
6085,2.508125012,3.868,-3.1115,-5.6509,3.657106,3.65710676,28.962192,90.0,90.0,59.99998878,2.908780877,3.357,-4.7152,-8.0556,3.929191,3.929191,25.731456,90.0,90.0,90.0
7790,3.174905366,1.66,-5.7171,-7.9989,3.831025,6.947884,22.082157,90.0,90.0,90.0,2.344125054,2.198,-4.0744,-5.8081,5.062996,8.046545,22.718205,90.0,90.0,90.0
5397,2.185013386,2.589,-3.2846,-6.4109,4.350368,4.350368,23.624085,90.0,90.0,90.0,2.322136442,2.62,-5.1507,-6.59,3.851815,3.851815061,23.192878,90.0,90.0,119.9999909
