Unnamed: 0,tags,Allen_electronegativity_A,E_vacum_level_A,HSE_CBM_A,HSE_VBM_A,lattice_a_A,lattice_b_A,lattice_c_A,lattice_alpha_A,lattice_beta_A,lattice_gamma_A,Allen_electronegativity_B,E_vacum_level_B,HSE_CBM_B,HSE_VBM_B,lattice_a_B,lattice_b_B,lattice_c_B,lattice_alpha_B,lattice_beta_B,lattice_gamma_B,Type_Allen_010_diff_06,label
827,NiS2-2dm-5509/MnBr2-2dm-3606,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.404358252,2.169,-3.1609,-7.2941,3.851835,3.85183615,23.107331,90.0,90.0,119.9999987,,0
828,NiS2-2dm-5509/Bi2Te2Se-2dm-4819,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.183128935,3.721,-4.4877,-5.8598,4.304155,4.304156487,27.387606,90.0,90.0,60.00000374,,0
829,NiS2-2dm-5509/Bi2Te3-2dm-4406,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.119205791,3.886,-4.3906,-5.8357,4.390405,4.390405888,27.568998,90.0,90.0,59.99999916,,0
830,NiS2-2dm-5509/RhBr3-2dm-3618,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.356651834,2.164,-4.3552,-7.2445,6.353159,6.353158729,22.819371,90.0,90.0,120.0004573,,0
831,NiS2-2dm-5509/HfBrN-2dm-4609,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.579865264,2.721,-3.6349,-6.8806,3.559545,4.099471,25.912778,90.0,90.0,90.0,,0
832,NiS2-2dm-5509/IrBr3-2dm-3663,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.396897082,2.064,-3.6744,-6.7672,6.412737005,6.412735932,22.782597,90.0,90.0,119.9971717,,0
833,NiS2-2dm-5509/InBr3-2dm-4040,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.606551592,2.076,-4.0907,-8.1432,6.801092,6.80057897,23.172576,90.0,90.0,59.99736896,,0
834,NiS2-2dm-5509/Bi2Se3-2dm-4453,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.308254936,3.465,-5.0144,-6.4708,4.151019,4.151020198,27.040325,90.0,90.0,60.00000158,,0
835,NiS2-2dm-5509/B2S3-2dm-3796,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.483401917,1.474,-4.2545,-7.1446,5.456369,5.456369106,20.011837,90.0,90.0,59.99999458,,0
836,NiS2-2dm-5509/Bi2Te2S-2dm-3473,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.225222601,3.798,-4.4736,-5.9164,4.265416,4.265416835,27.069458,90.0,90.0,59.99999096,,0
837,NiS2-2dm-5509/BiBrO-2dm-3406,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.908780877,3.357,-4.7152,-8.0556,3.929191,3.929191,25.731456,90.0,90.0,90.0,,0
838,NiS2-2dm-5509/CrCl3-2dm-3836,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.641773738,2.221,-4.5455,-8.512,5.99089,5.991349925,22.676999,90.0,90.0,119.9974607,,0
839,NiS2-2dm-5509/InClO-2dm-3585,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,3.046770888,3.102,-4.6574,-8.7124,3.560343,4.125779,25.6635,90.0,90.0,90.0,,0
840,NiS2-2dm-5509/SnClF-2dm-5132,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.949424838,3.182,-3.7608,-7.2759,3.954906,3.954906,25.145386,90.0,90.0,90.0,,0
841,NiS2-2dm-5509/CrBr3-2dm-3768,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.485779505,2.094,-4.5442,-7.5648,6.359725,6.359709672,22.871559,90.0,90.0,120.0000655,,0
842,NiS2-2dm-5509/Ba(BSe3)2-2dm-4261,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.349290662,1.699,-2.6934,-5.8985,6.868421395,6.868421286,22.879151,90.0,90.0,112.1569886,,0
843,NiS2-2dm-5509/PdCl2-2dm-3243,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.366052932,2.159,-5.0744,-7.6098,3.890027,6.443039,22.605336,90.0,90.0,90.0,,0
844,NiS2-2dm-5509/CuI-2dm-4972,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.255386928,2.772,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90.0,90.0,119.9999936,,0
845,NiS2-2dm-5509/InBrO-2dm-3667,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.958982969,3.052,-4.4898,-8.0557,3.663681,4.099551,25.978651,90.0,90.0,90.0,,0
846,NiS2-2dm-5509/CuSe2Cl-2dm-4225,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.446860134,1.775,-4.6957,-6.4044,4.911456,7.666946,22.779884,90.0,90.0,90.0,,0
847,NiS2-2dm-5509/CrO2-2dm-5091,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,3.071350867,2.308,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90.0,90.0,60.0419876,,0
848,NiS2-2dm-5509/IrCl3-2dm-3776,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.536122635,2.173,-3.7088,-7.2785,6.092665794,6.092665625,22.53232,89.97743966,89.97743967,119.9797527,,0
849,NiS2-2dm-5509/BiBr3-2dm-3868,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.593917283,1.956,-4.1076,-7.8731,7.187321406,7.187321275,23.476143,90.0,90.0,120.0239718,,0
850,NiS2-2dm-5509/AuI-2dm-3495,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.117657398,2.63,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90.0,90.0,92.7938274,Z-scheme_B,1
851,NiS2-2dm-5509/CuBr-2dm-3517,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.384526159,2.105,-3.2117,-6.3827,3.776496,3.776496,23.172597,90.0,90.0,90.0,,0
852,NiS2-2dm-5509/Sr2CoO3-2dm-4427,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.979105546,1.723,-1.2089,-2.6334,3.513043137,3.513041937,24.521056,90.0,90.0,90.58606222,,0
853,NiS2-2dm-5509/NiCl2-2dm-3432,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.52297708,2.362,-4.1104,-8.186,3.45607,3.456070139,22.61355,90.0,90.0,59.99998218,,0
854,NiS2-2dm-5509/CuTe2I-2dm-5239,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.218082663,2.359,-4.0904,-5.8118,5.167785,8.43491,23.272398,90.0,90.0,90.0,,0
855,NiS2-2dm-5509/LiCuO2-2dm-4683,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,3.069075982,1.292,-4.4811,-7.1514,2.67287,5.352604378,17.291106,83.97126687,90.0,90.0,,0
856,NiS2-2dm-5509/Ba2TiO4-2dm-3897,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,3.245545256,1.612,-0.6905,-3.9613,3.974519,3.974715,23.948238,90.0,90.0,90.0,,0
857,NiS2-2dm-5509/AuBr-2dm-4576,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.245673035,2.161,-3.0867,-6.0478,4.135507003,4.135507502,23.904198,90.0,90.0,91.07484666,,0
858,NiS2-2dm-5509/VCl2-2dm-3622,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.580497711,2.143,-2.3479,-6.4193,3.628011,3.628011517,22.665532,90.0,90.0,120.0000044,,0
859,NiS2-2dm-5509/CuTe2Cl-2dm-4859,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.344125054,2.198,-4.0744,-5.8081,5.062996,8.046545,22.718205,90.0,90.0,90.0,,0
860,NiS2-2dm-5509/Ge(BiTe2)2-2dm-3740,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.026292194,4.645,-4.198,-5.6093,4.350099,4.350099906,31.059379,90.0,90.0,59.99999928,,0
861,NiS2-2dm-5509/RhCl3-2dm-3458,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90.0,90.0,119.9967519,,0
862,NiS2-2dm-5509/HfS2-2dm-3834,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90.0,90.0,120.0000085,,0
863,NiS2-2dm-5509/HfSe2-2dm-4424,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90.0,90.0,120.0000057,,0
864,NiS2-2dm-5509/HfTeSe4-2dm-4723,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.276049764,2.42,-4.4662,-6.0393,3.852288,6.821241,23.212728,90.0,90.0,90.0,,0
865,NiS2-2dm-5509/GeI2-2dm-3455,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.11217965,2.576,-3.5736,-6.4057,4.254018,4.254017432,23.515878,90.0,90.0,120.0000044,,0
866,NiS2-2dm-5509/ZnI2-2dm-4716,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.486573761,2.518,-3.7767,-6.7691,4.06823,4.068230408,23.259981,90.0,90.0,60.00000332,,0
867,NiS2-2dm-5509/MnI2-2dm-3728,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.174099874,2.701,-3.2073,-6.4739,4.126205,4.126204446,23.320309,90.0,90.0,119.9999964,,0
868,NiS2-2dm-5509/InSe-2dm-3459,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.234884542,3.053,-4.2254,-6.5347,4.050943,4.050942276,25.367028,90.0,90.0,60.00000225,,0
869,NiS2-2dm-5509/GaSe-2dm-3530,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.325840722,2.697,-3.5923,-6.395,3.796432,3.796431519,24.817544,90.0,90.0,120.0000042,,0
870,NiS2-2dm-5509/CdI2-2dm-4402,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.514443922,2.391,-3.59,-7.0197,4.273197,4.273196614,23.435848,90.0,90.0,119.9999952,,0
871,NiS2-2dm-5509/InSe-2dm-3756,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.238376122,2.038,-3.459,-6.0608,4.080876,5.948440618,23.241441,90.0,90.0,69.93898404,,0
872,NiS2-2dm-5509/HfS3-2dm-3809,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.411436747,3.487,-4.5957,-6.5819,3.58914,5.104483,25.891587,90.0,90.0,90.0,,0
873,NiS2-2dm-5509/GaTe-2dm-3099,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.161103034,3.021,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90.0,90.0,120.0000034,Z-scheme_B,1
874,NiS2-2dm-5509/GeClF-2dm-4252,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,3.109882927,2.936,-4.1617,-8.1083,3.725314,3.725314,25.063772,90.0,90.0,90.0,,0
875,NiS2-2dm-5509/SnBrF-2dm-3978,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,,0
876,NiS2-2dm-5509/Cu2WS4-2dm-4517,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,,0
877,NiS2-2dm-5509/GaSe-2dm-3781,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,,0
878,NiS2-2dm-5509/CuBiO2-2dm-4048,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,,0
879,NiS2-2dm-5509/AuBrO2-2dm-4476,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90.0,90.0,90.0,,0
880,NiS2-2dm-5509/KH2N-2dm-3412,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.72879738,0.896,-1.2443,-4.7392,3.725493,4.601743,24.611258,90.0,90.0,90.0,,0
881,NiS2-2dm-5509/MnCl2-2dm-3745,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.541084905,2.254,-3.165,-7.8533,3.686836,3.686836316,22.766088,90.0,90.0,60.00000283,,0
882,NiS2-2dm-5509/GaS-2dm-3608,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.434099539,2.967,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90.0,90.0,119.9999962,,0
883,NiS2-2dm-5509/CuI-2dm-3638,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.25494064,2.588,-2.1967,-5.5721,3.992729,3.992729,23.396832,90.0,90.0,90.0,,0
884,NiS2-2dm-5509/SbClO-2dm-4179,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90.0,90.0,90.0,,0
885,NiS2-2dm-5509/SnO-2dm-3088,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,3.083944728,2.79,-2.7807,-5.7365,3.509028916,3.509029395,22.789061,90.0,90.0,98.56789069,,0
886,NiS2-2dm-5509/P-2dm-3043,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.252701054,2.221,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90.0,90.0,59.99999047,,0
887,NiS2-2dm-5509/Cu2WSe4-2dm-3107,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.221085527,1.954,-3.7767,-5.803,5.533556,5.533556,22.837891,90.0,90.0,90.0,Z-scheme_B,1
888,NiS2-2dm-5509/Mn2CrO6-2dm-4419,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,3.036590256,2.287,-7.475,-9.4378,2.848578,7.682055522,21.927806,90.0,90.0,100.6847267,,0
889,NiS2-2dm-5509/BiClO-2dm-3678,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.990042804,3.376,-4.5282,-8.2578,3.881722,3.881722,25.299774,90.0,90.0,90.0,,0
890,NiS2-2dm-5509/Sn(BiTe2)2-2dm-5176,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.101808555,4.753,-4.3018,-5.4117,4.409781,4.409780929,31.30794,90.0,90.0,59.99999196,,0
891,NiS2-2dm-5509/TeRhCl-2dm-3467,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.152458376,2.769,-4.1485,-6.4446,3.673267,6.644511,22.711027,90.0,90.0,90.0,,0
892,NiS2-2dm-5509/VI2-2dm-3251,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90.0,90.0,60.00051416,Z-scheme_B,1
893,NiS2-2dm-5509/Ge(Te2As)2-2dm-3605,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.069282628,4.66,-4.1548,-5.0085,4.089526,4.089526515,30.398143,90.0,90.0,60.00000417,,0
894,NiS2-2dm-5509/GaS-2dm-4063,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.433783624,2.954,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90.0,90.0,60.00001572,,0
895,NiS2-2dm-5509/Mn(BiTe2)2-2dm-3199,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.066144252,4.69,-3.8664,-5.2895,4.302125,4.302126148,30.88171,90.0,90.0,59.99998576,Z-scheme_B,1
896,NiS2-2dm-5509/GeS2-2dm-3352,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.281027444,2.282,-3.8523,-6.2918,3.487645,3.487645,22.855457,90.0,90.0,90.0,,0
897,NiS2-2dm-5509/CaO2-2dm-4188,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,3.422496975,1.316,-1.5211,-6.3243,3.23213,3.23213,21.519415,90.0,90.0,90.0,,0
898,NiS2-2dm-5509/TiBrN-2dm-3460,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90.0,90.0,90.0,,0
899,NiS2-2dm-5509/GaGeTe-2dm-4155,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,1.84584305,3.708,-3.881,-5.3546,4.098304,4.09830454,28.289136,90.0,90.0,60.00000436,Z-scheme_B,1
900,NiS2-2dm-5509/CaO-2dm-3363,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,3.266842246,1.355,-0.9759,-4.5187,3.320013,3.320013006,22.395507,90.0,90.0,89.99665201,,0
901,NiS2-2dm-5509/GaN-2dm-2992,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.732714166,1.291,-2.5558,-6.0172,3.204977,3.205176004,20.005301,90.0,90.0,119.9979565,,0
902,NiS2-2dm-5509/TiNCl-2dm-3655,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90.0,90.0,90.0,,0
903,NiS2-2dm-5509/TaI2O-2dm-3609,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.537340221,2.642,-3.873,-5.6928,3.891863,7.470163032,24.722308,90.0052846,90.0,90.0,,0
904,NiS2-2dm-5509/LiCuO-2dm-4132,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.814449185,1.002,-1.1053,-3.6189,3.511792,5.08079,21.896555,90.0,90.0,90.0,,0
905,NiS2-2dm-5509/Ca2CoO3-2dm-3010,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.97629851,1.626,-1.2965,-3.7075,3.943326019,3.943326188,24.235133,90.0,90.0,57.15536399,,0
906,NiS2-2dm-5509/CuClO2-2dm-5076,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0,,0
907,NiS2-2dm-5509/Cu2SO4-2dm-3586,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,2.957806259,1.44,-2.5408,-6.3073,4.456376,5.788981817,21.774454,90.0,90.0,112.6376277,,0
908,NiS2-2dm-5509/V2CoO6-2dm-3124,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90.0,90.0,59.99998872,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90.0,90.0,76.18009128,Z-scheme_A,1
909,SnS2-2dm-3203/LiSbO2-2dm-5711,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,3.214081343,1.622,-2.0706,-5.7146,5.285750949,5.376066524,21.85444,90.0,90.0,98.88960352,,0
910,SnS2-2dm-3203/WS2-2dm-3749,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.249022243,3.323,-3.7228,-6.0834,3.173754,3.173754356,23.131045,90.0,90.0,119.9999963,,0
911,SnS2-2dm-3203/TiO2-2dm-3816,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,3.227378845,2.09,-5.3055,-9.5108,2.988661,2.988661314,21.93527,90.0,90.0,60.00001454,,0
912,SnS2-2dm-3203/SnS-2dm-3338,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90.0,90.0,90.0,Z-scheme_B,1
913,SnS2-2dm-3203/NiS2-2dm-5050,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90.0,90.0,89.99647714,,0
914,SnS2-2dm-3203/WSe2-2dm-3594,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.124274421,3.072,-3.3544,-5.4683,3.294968,3.29496714,23.362456,90.0,90.0,120.0000086,Z-scheme_B,1
915,SnS2-2dm-3203/SiS-2dm-3240,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.396149292,2.705,-4.3973,-5.6471,3.952752,6.630351,24.071701,90.0,90.0,90.0,,0
916,SnS2-2dm-3203/TiNF-2dm-3400,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90.0,90.0,90.0,,0
917,SnS2-2dm-3203/Mn(SbS2)2-2dm-3170,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.340379513,2.862,-3.3932,-5.4725,3.797719,6.501177552,24.73229,90.0,90.0,106.9824782,Z-scheme_B,1
918,SnS2-2dm-3203/Te2Pt-2dm-4255,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,1.963323063,3.051,-3.9731,-5.0001,3.973709,3.973709301,22.725334,90.0,90.0,120.0000058,,0
919,SnS2-2dm-3203/PdSe2-2dm-3426,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.05884641,1.783,-3.7477,-6.0789,5.684482,5.868625,21.474759,90.0,90.0,90.0,,0
920,SnS2-2dm-3203/PtS2-2dm-4136,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.200524318,2.695,-4.4168,-7.0429,3.557728,3.557726783,22.662507,90.0,90.0,119.9999927,,0
921,SnS2-2dm-3203/SnO2-2dm-5126,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,3.354923347,2.522,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90.0,90.0,60.00000017,,0
922,SnS2-2dm-3203/PtSe2-2dm-3287,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.106503102,2.487,-4.2329,-6.1601,3.721333,3.721332825,22.613389,90.0,90.0,119.9999927,,0
923,SnS2-2dm-3203/Li2WS4-2dm-5501,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.355701565,1.579,-4.1116,-7.2963,5.983973,5.983973,22.481056,90.0,90.0,90.0,,0
924,SnS2-2dm-3203/Te2W-2dm-3050,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,1.933350961,3.716,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90.0,90.0,120.0001612,,0
925,SnS2-2dm-3203/SnSe-2dm-4801,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.233621131,2.033,-3.2352,-5.5272,3.895047,6.166192,21.993132,90.0,90.0,90.0,Z-scheme_B,1
926,SnS2-2dm-3203/SbF5-2dm-4722,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,4.042794506,1.806,-7.79,-10.2623,3.716632,4.545161,23.533328,90.0,90.0,90.0,,0
927,SnS2-2dm-3203/Te2Mo-2dm-5370,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,1.938647658,3.768,-3.574,-5.1733,3.520389,3.520388486,23.619353,90.0,90.0,119.9999954,Z-scheme_B,1
928,SnS2-2dm-3203/PdS2-2dm-3017,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90.0,90.0,120.0000058,2.114105188,1.961,-4.0184,-6.2861,5.43846,5.545414,21.258494,90.0,90.0,90.0,,0
