,tags,Allen_electronegativity_A,E_vacum_level_A,HSE_CBM_A,HSE_VBM_A,lattice_a_A,lattice_b_A,lattice_c_A,lattice_alpha_A,lattice_beta_A,lattice_gamma_A,Allen_electronegativity_B,E_vacum_level_B,HSE_CBM_B,HSE_VBM_B,lattice_a_B,lattice_b_B,lattice_c_B,lattice_alpha_B,lattice_beta_B,lattice_gamma_B,Type_Allen_010_diff_06
10830,RhCl3-2dm-3458/SnO-2dm-3088,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,3.083944728,2.79,-2.7807,-5.7365,3.509028916,3.509029395,22.789061,90,90,98.56789069,
10831,RhCl3-2dm-3458/P-2dm-3043,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.252701054,2.221,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90,90,59.99999047,
10832,RhCl3-2dm-3458/Cu2WSe4-2dm-3107,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.221085527,1.954,-3.7767,-5.803,5.533556,5.533556,22.837891,90,90,90,
10833,RhCl3-2dm-3458/Mn2CrO6-2dm-4419,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,3.036590256,2.287,-7.475,-9.4378,2.848578,7.682055522,21.927806,90,90,100.6847267,Z-scheme_A
10834,RhCl3-2dm-3458/BiClO-2dm-3678,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.990042804,3.376,-4.5282,-8.2578,3.881722,3.881722,25.299774,90,90,90,
10835,RhCl3-2dm-3458/Sn(BiTe2)2-2dm-5176,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.101808555,4.753,-4.3018,-5.4117,4.409781,4.409780929,31.30794,90,90,59.99999196,
10836,RhCl3-2dm-3458/TeRhCl-2dm-3467,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.152458376,2.769,-4.1485,-6.4446,3.673267,6.644511,22.711027,90,90,90,
10837,RhCl3-2dm-3458/VI2-2dm-3251,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90,90,60.00051416,
10838,RhCl3-2dm-3458/Ge(Te2As)2-2dm-3605,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.069282628,4.66,-4.1548,-5.0085,4.089526,4.089526515,30.398143,90,90,60.00000417,
10839,RhCl3-2dm-3458/GaS-2dm-4063,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.433783624,2.954,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90,90,60.00001572,
10840,RhCl3-2dm-3458/Mn(BiTe2)2-2dm-3199,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.066144252,4.69,-3.8664,-5.2895,4.302125,4.302126148,30.88171,90,90,59.99998576,
10841,RhCl3-2dm-3458/GeS2-2dm-3352,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.281027444,2.282,-3.8523,-6.2918,3.487645,3.487645,22.855457,90,90,90,
10842,RhCl3-2dm-3458/CaO2-2dm-4188,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,3.422496975,1.316,-1.5211,-6.3243,3.23213,3.23213,21.519415,90,90,90,
10843,RhCl3-2dm-3458/TiBrN-2dm-3460,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90,90,90,
10844,RhCl3-2dm-3458/GaGeTe-2dm-4155,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,1.84584305,3.708,-3.881,-5.3546,4.098304,4.09830454,28.289136,90,90,60.00000436,
10845,RhCl3-2dm-3458/CaO-2dm-3363,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,3.266842246,1.355,-0.9759,-4.5187,3.320013,3.320013006,22.395507,90,90,89.99665201,
10846,RhCl3-2dm-3458/GaN-2dm-2992,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.732714166,1.291,-2.5558,-6.0172,3.204977,3.205176004,20.005301,90,90,119.9979565,
10847,RhCl3-2dm-3458/TiNCl-2dm-3655,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90,90,90,
10848,RhCl3-2dm-3458/TaI2O-2dm-3609,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.537340221,2.642,-3.873,-5.6928,3.891863,7.470163032,24.722308,90.0052846,90,90,
10849,RhCl3-2dm-3458/LiCuO-2dm-4132,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.814449185,1.002,-1.1053,-3.6189,3.511792,5.08079,21.896555,90,90,90,
10850,RhCl3-2dm-3458/Ca2CoO3-2dm-3010,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.97629851,1.626,-1.2965,-3.7075,3.943326019,3.943326188,24.235133,90,90,57.15536399,
10851,RhCl3-2dm-3458/CuClO2-2dm-5076,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90,90,90,
10852,RhCl3-2dm-3458/Cu2SO4-2dm-3586,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,2.957806259,1.44,-2.5408,-6.3073,4.456376,5.788981817,21.774454,90,90,112.6376277,
10853,RhCl3-2dm-3458/V2CoO6-2dm-3124,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90,90,76.18009128,
10854,HfS2-2dm-3834/HfSe2-2dm-4424,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,
10855,HfS2-2dm-3834/HfTeSe4-2dm-4723,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.276049764,2.42,-4.4662,-6.0393,3.852288,6.821241,23.212728,90,90,90,
10856,HfS2-2dm-3834/GeI2-2dm-3455,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.11217965,2.576,-3.5736,-6.4057,4.254018,4.254017432,23.515878,90,90,120.0000044,
10857,HfS2-2dm-3834/ZnI2-2dm-4716,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.486573761,2.518,-3.7767,-6.7691,4.06823,4.068230408,23.259981,90,90,60.00000332,
10858,HfS2-2dm-3834/MnI2-2dm-3728,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.174099874,2.701,-3.2073,-6.4739,4.126205,4.126204446,23.320309,90,90,119.9999964,
10859,HfS2-2dm-3834/InSe-2dm-3459,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.234884542,3.053,-4.2254,-6.5347,4.050943,4.050942276,25.367028,90,90,60.00000225,
10860,HfS2-2dm-3834/GaSe-2dm-3530,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.325840722,2.697,-3.5923,-6.395,3.796432,3.796431519,24.817544,90,90,120.0000042,
10861,HfS2-2dm-3834/CdI2-2dm-4402,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.514443922,2.391,-3.59,-7.0197,4.273197,4.273196614,23.435848,90,90,119.9999952,
10862,HfS2-2dm-3834/InSe-2dm-3756,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.238376122,2.038,-3.459,-6.0608,4.080876,5.948440618,23.241441,90,90,69.93898404,
10863,HfS2-2dm-3834/HfS3-2dm-3809,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.411436747,3.487,-4.5957,-6.5819,3.58914,5.104483,25.891587,90,90,90,
10864,HfS2-2dm-3834/GaTe-2dm-3099,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.161103034,3.021,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90,90,120.0000034,
10865,HfS2-2dm-3834/GeClF-2dm-4252,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,3.109882927,2.936,-4.1617,-8.1083,3.725314,3.725314,25.063772,90,90,90,
10866,HfS2-2dm-3834/SnBrF-2dm-3978,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90,90,90,
10867,HfS2-2dm-3834/Cu2WS4-2dm-4517,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90,90,90,
10868,HfS2-2dm-3834/GaSe-2dm-3781,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90,90,120.0000061,
10869,HfS2-2dm-3834/CuBiO2-2dm-4048,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90,90,
10870,HfS2-2dm-3834/AuBrO2-2dm-4476,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90,90,90,
10871,HfS2-2dm-3834/KH2N-2dm-3412,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.72879738,0.896,-1.2443,-4.7392,3.725493,4.601743,24.611258,90,90,90,
10872,HfS2-2dm-3834/MnCl2-2dm-3745,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.541084905,2.254,-3.165,-7.8533,3.686836,3.686836316,22.766088,90,90,60.00000283,
10873,HfS2-2dm-3834/GaS-2dm-3608,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.434099539,2.967,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90,90,119.9999962,
10874,HfS2-2dm-3834/CuI-2dm-3638,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.25494064,2.588,-2.1967,-5.5721,3.992729,3.992729,23.396832,90,90,90,
10875,HfS2-2dm-3834/SbClO-2dm-4179,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90,90,90,
10876,HfS2-2dm-3834/SnO-2dm-3088,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,3.083944728,2.79,-2.7807,-5.7365,3.509028916,3.509029395,22.789061,90,90,98.56789069,
10877,HfS2-2dm-3834/P-2dm-3043,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.252701054,2.221,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90,90,59.99999047,
10878,HfS2-2dm-3834/Cu2WSe4-2dm-3107,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.221085527,1.954,-3.7767,-5.803,5.533556,5.533556,22.837891,90,90,90,
10879,HfS2-2dm-3834/Mn2CrO6-2dm-4419,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,3.036590256,2.287,-7.475,-9.4378,2.848578,7.682055522,21.927806,90,90,100.6847267,
10880,HfS2-2dm-3834/BiClO-2dm-3678,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.990042804,3.376,-4.5282,-8.2578,3.881722,3.881722,25.299774,90,90,90,
10881,HfS2-2dm-3834/Sn(BiTe2)2-2dm-5176,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.101808555,4.753,-4.3018,-5.4117,4.409781,4.409780929,31.30794,90,90,59.99999196,
10882,HfS2-2dm-3834/TeRhCl-2dm-3467,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.152458376,2.769,-4.1485,-6.4446,3.673267,6.644511,22.711027,90,90,90,
10883,HfS2-2dm-3834/VI2-2dm-3251,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90,90,60.00051416,Z-scheme_B
10884,HfS2-2dm-3834/Ge(Te2As)2-2dm-3605,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.069282628,4.66,-4.1548,-5.0085,4.089526,4.089526515,30.398143,90,90,60.00000417,Z-scheme_B
10885,HfS2-2dm-3834/GaS-2dm-4063,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.433783624,2.954,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90,90,60.00001572,
10886,HfS2-2dm-3834/Mn(BiTe2)2-2dm-3199,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.066144252,4.69,-3.8664,-5.2895,4.302125,4.302126148,30.88171,90,90,59.99998576,Z-scheme_B
10887,HfS2-2dm-3834/GeS2-2dm-3352,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.281027444,2.282,-3.8523,-6.2918,3.487645,3.487645,22.855457,90,90,90,
10888,HfS2-2dm-3834/CaO2-2dm-4188,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,3.422496975,1.316,-1.5211,-6.3243,3.23213,3.23213,21.519415,90,90,90,
10889,HfS2-2dm-3834/TiBrN-2dm-3460,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90,90,90,
10890,HfS2-2dm-3834/GaGeTe-2dm-4155,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,1.84584305,3.708,-3.881,-5.3546,4.098304,4.09830454,28.289136,90,90,60.00000436,Z-scheme_B
10891,HfS2-2dm-3834/CaO-2dm-3363,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,3.266842246,1.355,-0.9759,-4.5187,3.320013,3.320013006,22.395507,90,90,89.99665201,
10892,HfS2-2dm-3834/GaN-2dm-2992,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.732714166,1.291,-2.5558,-6.0172,3.204977,3.205176004,20.005301,90,90,119.9979565,
10893,HfS2-2dm-3834/TiNCl-2dm-3655,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90,90,90,
10894,HfS2-2dm-3834/TaI2O-2dm-3609,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.537340221,2.642,-3.873,-5.6928,3.891863,7.470163032,24.722308,90.0052846,90,90,
10895,HfS2-2dm-3834/LiCuO-2dm-4132,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.814449185,1.002,-1.1053,-3.6189,3.511792,5.08079,21.896555,90,90,90,
10896,HfS2-2dm-3834/Ca2CoO3-2dm-3010,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.97629851,1.626,-1.2965,-3.7075,3.943326019,3.943326188,24.235133,90,90,57.15536399,
10897,HfS2-2dm-3834/CuClO2-2dm-5076,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90,90,90,
10898,HfS2-2dm-3834/Cu2SO4-2dm-3586,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,2.957806259,1.44,-2.5408,-6.3073,4.456376,5.788981817,21.774454,90,90,112.6376277,
10899,HfS2-2dm-3834/V2CoO6-2dm-3124,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90,90,76.18009128,
10900,HfSe2-2dm-4424/HfTeSe4-2dm-4723,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.276049764,2.42,-4.4662,-6.0393,3.852288,6.821241,23.212728,90,90,90,
10901,HfSe2-2dm-4424/GeI2-2dm-3455,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.11217965,2.576,-3.5736,-6.4057,4.254018,4.254017432,23.515878,90,90,120.0000044,
10902,HfSe2-2dm-4424/ZnI2-2dm-4716,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.486573761,2.518,-3.7767,-6.7691,4.06823,4.068230408,23.259981,90,90,60.00000332,
10903,HfSe2-2dm-4424/MnI2-2dm-3728,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.174099874,2.701,-3.2073,-6.4739,4.126205,4.126204446,23.320309,90,90,119.9999964,
10904,HfSe2-2dm-4424/InSe-2dm-3459,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.234884542,3.053,-4.2254,-6.5347,4.050943,4.050942276,25.367028,90,90,60.00000225,
10905,HfSe2-2dm-4424/GaSe-2dm-3530,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.325840722,2.697,-3.5923,-6.395,3.796432,3.796431519,24.817544,90,90,120.0000042,
10906,HfSe2-2dm-4424/CdI2-2dm-4402,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.514443922,2.391,-3.59,-7.0197,4.273197,4.273196614,23.435848,90,90,119.9999952,
10907,HfSe2-2dm-4424/InSe-2dm-3756,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.238376122,2.038,-3.459,-6.0608,4.080876,5.948440618,23.241441,90,90,69.93898404,
10908,HfSe2-2dm-4424/HfS3-2dm-3809,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.411436747,3.487,-4.5957,-6.5819,3.58914,5.104483,25.891587,90,90,90,
10909,HfSe2-2dm-4424/GaTe-2dm-3099,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.161103034,3.021,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90,90,120.0000034,
10910,HfSe2-2dm-4424/GeClF-2dm-4252,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,3.109882927,2.936,-4.1617,-8.1083,3.725314,3.725314,25.063772,90,90,90,
10911,HfSe2-2dm-4424/SnBrF-2dm-3978,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90,90,90,
10912,HfSe2-2dm-4424/Cu2WS4-2dm-4517,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90,90,90,
10913,HfSe2-2dm-4424/GaSe-2dm-3781,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90,90,120.0000061,
10914,HfSe2-2dm-4424/CuBiO2-2dm-4048,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90,90,
10915,HfSe2-2dm-4424/AuBrO2-2dm-4476,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90,90,90,
10916,HfSe2-2dm-4424/KH2N-2dm-3412,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.72879738,0.896,-1.2443,-4.7392,3.725493,4.601743,24.611258,90,90,90,
10917,HfSe2-2dm-4424/MnCl2-2dm-3745,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.541084905,2.254,-3.165,-7.8533,3.686836,3.686836316,22.766088,90,90,60.00000283,
10918,HfSe2-2dm-4424/GaS-2dm-3608,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.434099539,2.967,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90,90,119.9999962,
10919,HfSe2-2dm-4424/CuI-2dm-3638,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.25494064,2.588,-2.1967,-5.5721,3.992729,3.992729,23.396832,90,90,90,
10920,HfSe2-2dm-4424/SbClO-2dm-4179,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90,90,90,
10921,HfSe2-2dm-4424/SnO-2dm-3088,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,3.083944728,2.79,-2.7807,-5.7365,3.509028916,3.509029395,22.789061,90,90,98.56789069,
10922,HfSe2-2dm-4424/P-2dm-3043,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.252701054,2.221,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90,90,59.99999047,
10923,HfSe2-2dm-4424/Cu2WSe4-2dm-3107,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.221085527,1.954,-3.7767,-5.803,5.533556,5.533556,22.837891,90,90,90,
10924,HfSe2-2dm-4424/Mn2CrO6-2dm-4419,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,3.036590256,2.287,-7.475,-9.4378,2.848578,7.682055522,21.927806,90,90,100.6847267,
10925,HfSe2-2dm-4424/BiClO-2dm-3678,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.990042804,3.376,-4.5282,-8.2578,3.881722,3.881722,25.299774,90,90,90,
10926,HfSe2-2dm-4424/Sn(BiTe2)2-2dm-5176,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.101808555,4.753,-4.3018,-5.4117,4.409781,4.409780929,31.30794,90,90,59.99999196,
10927,HfSe2-2dm-4424/TeRhCl-2dm-3467,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.152458376,2.769,-4.1485,-6.4446,3.673267,6.644511,22.711027,90,90,90,
10928,HfSe2-2dm-4424/VI2-2dm-3251,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90,90,60.00051416,
10929,HfSe2-2dm-4424/Ge(Te2As)2-2dm-3605,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.069282628,4.66,-4.1548,-5.0085,4.089526,4.089526515,30.398143,90,90,60.00000417,
10930,HfSe2-2dm-4424/GaS-2dm-4063,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.433783624,2.954,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90,90,60.00001572,
10931,HfSe2-2dm-4424/Mn(BiTe2)2-2dm-3199,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.066144252,4.69,-3.8664,-5.2895,4.302125,4.302126148,30.88171,90,90,59.99998576,
10932,HfSe2-2dm-4424/GeS2-2dm-3352,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.281027444,2.282,-3.8523,-6.2918,3.487645,3.487645,22.855457,90,90,90,
10933,HfSe2-2dm-4424/CaO2-2dm-4188,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,3.422496975,1.316,-1.5211,-6.3243,3.23213,3.23213,21.519415,90,90,90,
10934,HfSe2-2dm-4424/TiBrN-2dm-3460,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90,90,90,
10935,HfSe2-2dm-4424/GaGeTe-2dm-4155,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,1.84584305,3.708,-3.881,-5.3546,4.098304,4.09830454,28.289136,90,90,60.00000436,
10936,HfSe2-2dm-4424/CaO-2dm-3363,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,3.266842246,1.355,-0.9759,-4.5187,3.320013,3.320013006,22.395507,90,90,89.99665201,
10937,HfSe2-2dm-4424/GaN-2dm-2992,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.732714166,1.291,-2.5558,-6.0172,3.204977,3.205176004,20.005301,90,90,119.9979565,
10938,HfSe2-2dm-4424/TiNCl-2dm-3655,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90,90,90,
10939,HfSe2-2dm-4424/TaI2O-2dm-3609,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.537340221,2.642,-3.873,-5.6928,3.891863,7.470163032,24.722308,90.0052846,90,90,
10940,HfSe2-2dm-4424/LiCuO-2dm-4132,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,2.814449185,1.002,-1.1053,-3.6189,3.511792,5.08079,21.896555,90,90,90,
